Nom,prix,link,marque,Description,modele,couleur,cathegorie
Mixa Lait de corps nourrissant 250ml,2590,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/36379/1.jpg?2443,Mixa,"['Lait de corps', '250ml', 'Formule enrichie en Karité', 'Hypoallergénique', 'Sans parabène', 'Testé sous contrôle médical']",250ml,Marron,beaute-hygiene-sante
Sulfur Pommade de cheveux sulfur-18 -100ml,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/47795/1.jpg?0687,Sulfur,"['BÉNÉFICES PRODUIT', 'Adoucit et assouplit la fibre capillaire', 'Hydrate les cheveux', 'Combat les germes, les microbes associés aux pellicules.', 'Soulage les démangeaisons', 'TYPE DE CHEVEUX:\xa0TOUS TYPES DE CHEVEUX', 'PROBLÈMES DE CHEVEUX:\xa0PELLICULES, DÉMANGEAISONS', 'INDICATIONS:\xa0Cheveux', 'MODE D’UTILISATION:\xa0Appliquer une noisette de la Pommade SULFUR-18 sur cheveux secs ou humides, à la racine ou sur l’ensemble de la chevelure pour faire tenir la coiffure.']",Pommade cheuveux,jaune,beaute-hygiene-sante
Disaar Naturel huile de massage - Lavande effet synergique - 120ml multicolore,3325,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/69516/1.jpg?0012,Disaar,"[""L'huile corporelle relaxante ultime pour les peaux normales à sèches."", 'Une huile relaxante au parfum classique de calme et de paix.', 'profiter des bien fait de lavande', 'un sublime parfum', 'sensation de report et fraîcheur']",120,Multicolore,beaute-hygiene-sante
Grapeseed Strengthning Masque - 340GR,6640,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/490121/1.jpg?4066,(Pas d'avis disponibles),"['Type Produit : Soin des cheveux', 'Marque : Cantu', 'Nom : Grapeseed Curling Cream', 'Contenance : 340GR', 'Livraison à domicile ou en point relais']",340GR,"orange, blanc",beaute-hygiene-sante
C&F Love Skin Carotte,2200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/190911/1.jpg?1746,C&F,"['Marque : C&F', 'Gamme : Love Skin', 'Nom : Love Skin Carotte', 'Contenance : 500 ml', 'Livraison à domicile ou en point relais']",500 ml,Blanc/Orange,beaute-hygiene-sante
Generic Poudre de Chébé du Tchad - 50 Gr,3325,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/827/1.jpg?2171,Generic,"['Type de Produit : Soin capillaire du Tchad', 'Propriété : active la longueur et la pousse', 'Quantité : 50g', 'Utilisation : Régulière', 'Bio']",50 Gr,Jaune,beaute-hygiene-sante
Generic Dr. Rashel 24K Gold Radiance & Anti-Age Skin Care Ensemble De 5 Pièces,21755,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/984911/1.jpg?2474,Generic,"['Type de produit : Soins de visage', 'Soins de la peau du visage', 'Purifiant', 'Nettoyage en profondeur', 'Anti-inflammatoire', 'Réduit les irritations cutanées, les rougeurs et les gonflements de la peau']",KIT,GOLD,beaute-hygiene-sante
Generic Dispositif De Chasteté Masculine Cage Anneau Virgin Lock - Noir,5250,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/941121/1.jpg?5436,Generic,"['Images obscènes: Non', 'Suggestion sexuelle: Non', ""Lieu d'origine: Chine continentale"", 'Type de produit: boucle de serrure de sperme', 'Modèle: lockloop', 'Nombre de pièces: combiné', 'Matériel: TPE', 'Taille: 1 ensemble']",Anneau de pénis,Noir,beaute-hygiene-sante
Generic Strap Anti Douleur Maintien Kinésiologie,5650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/647911/1.jpg?3157,Generic,"['Douleurs musculaires;', 'prévention douleur;', 'stabilisation des muscles;', 'articulations et ligament.']",0.1,violet,beaute-hygiene-sante
Generic Perruques Longues En Dentelle Bouclée Haute --Noir,7200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/890121/1.jpg?3251,Generic,"['AVIS: La longueur des perruques de cheveux bouclés doit être mesurée par la longueur de la tête de la tête vers les cheveux les plus longs en bas. (Étend les cheveux bouclés pour être lisse).', 'Texture de cheveux: Perruque de cheveux humains 4 x 4, sans détachement, sans enchevêtrements.', 'Poids et longitude de la perruque: 7,23 - 8,47 oz par pièce, perruques de cheveux bouclés de 24,0 po. Complète et épaisseur', ""Couleur des cheveux: perruques bouclées et bouclées de couleur naturelle. Vous pouvez changer le style comme si c'était vos propres cheveux."", ""Remarque: 1. La couleur du produit peut varier légèrement de la pièce indiquée dans les images en raison de plusieurs facteurs, tels que la lumière et la luminosité du moniteur. 2. Il peut y avoir une légère variation des mesures. Il peut y avoir une différence entre 1 et 0,8 dans les mesures spécifiées. 4. Ne pas le boucler ou lisser à l'aide d'une machine à cheveux""]",Perruques Frontales Longues En Dentelle Bouclée,Noir,beaute-hygiene-sante
Palmer'S Palmer'S Cocoa Butter Formula Massage Oil For Stretch Marks,7320,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/737121/1.jpg?9418,Palmer'S,"['Type De Produit: Soin Corps', 'Marque:\xa0Palmers', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,BLANC,beaute-hygiene-sante
Fair & White Lait Éclaircissant So white - 500ml - blanc,7500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/740401/1.jpg?3182,Fair & White,"['Marque: Fair & White', 'Type de produits: Éclaircissant', 'Couleur: blanc', 'Contenance: 500ml', 'Fabriquer en: Europe']",Lait de corps,Blanc,beaute-hygiene-sante
Fluocaril Pâte Fluocaril - 250 mg - Blanc,5900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/559601/1.jpg?4364,Fluocaril,"['Marque: Fluocaril', 'Type: pâte dentifrice', 'Indication : prévention des caries', 'Contenance: 250mg', 'Fabriqué en: Europe']",Pâte dentifrice,Blanc,beaute-hygiene-sante
Generic Anal Super Long Gonflable Expanseur Anal Plug Anal Gonflable --télescopique,7980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/051121/1.jpg?6539,Generic,"['1. Matériel de silicone de haute qualité, surface lisse, toucher doux, matériel sûr, non toxique et sans odeur;', '2.stimulating B-utt plug est un jouet lisse et Texturé conçu pour le plaisir anal pur.', '3. Convient aux hommes et aux femmes.', '4 convient pour la stimulation anale et vaginale, la masturbation et le massage.', '5. Redimensionner à tout moment, peut essayer différentes sensations de conversion entre dégonflage et gonflage. Convient à toutes sortes de joueurs de sexe.']",Nettoyeur de cour arrière,Noir,beaute-hygiene-sante
Blue Magic Pommade Cheveux Blue Magic Super Sure Hair Growth Product 12 Oz,2480,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/737121/1.jpg?3589,Blue Magic,"['Type De Produit: Entretien Cheveux', 'Marque:\xa0Blue Magic', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,JAUNE,beaute-hygiene-sante
Shower to Shower Déodorant Spray Fresh Powder 48h - 200ml,1690,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/707121/1.jpg?9516,Shower to Shower,"['Type Produit : Déodorant', 'Marque : Shower to Shower', 'Nom : Déodorant\xa0Spray', 'Contenance : 50ML', 'Livraison à domicile ou en point relais']",1,Blanc,beaute-hygiene-sante
Vitale Vitale Olive Oil Shampooing Hydratant 355Ml,4600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/737121/1.jpg?3153,Vitale,"['Type De Produit: Entretien Cheveux', 'Marque:\xa0Vitale', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,VERT,beaute-hygiene-sante
Kiss Paquet de 24 Préservatifs -Gold Ice on Fire,15120,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/123121/1.jpg?1688,Kiss,"['Type de produit: Préservatifs', 'Marque: Kiss', 'Parfum: Ice on Fire', 'Quantité: 24', 'Livraison a Domicile ou en Point Relai']",1,Noir,beaute-hygiene-sante
Generic 2200W puissant acheter 1 gratuit 5 air chaud et froid négatif ionique sèche - cheveux,8280,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/142121/1.jpg?1826,Generic,"['Nom du produit: sèche - cheveux', 'Couleur: noir', 'Matière: matériau de la coquille du Nil', 'Modèle de buse: avec buse', 'Tension nominale: 220V', 'Puissance nominale: 800W', 'Fréquence nominale: 50hz', ""Forme de l'aéroport: un aéroport"", 'Poids propre: 460 G', 'Taille du produit: 24.5 * 28 * 4.5cm']",Sèche - cheveux,Noir,beaute-hygiene-sante
Lanbena Liquide blanchissant dentaire biologique - 10 ml,4750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/43406/1.jpg?0931,Lanbena,"['Effet blanchissant.', 'Efficace pour enlever las taches de thé, de café et d’autres pigments sur les dents, et pour éliminer la plaque.', ""Blanchiment des dents, réduction de la saleté des dents, amélioration de l'hygiène buccodentaire, réduction des maladies buccales."", ""Mode d'emploi : verser deux gouttes de liquide sur un disque de coton, puis frotter le disque sur la surface des dents pendant 1 à 2 minutes. Rincer ensuite la bouche avec de l’eau tiède pendant 3 à 5 minutes. Effectuer le traitement une fois par semaine."", ""Type d'article : liquide blanchissant pour les dents."", 'Contenu du colis\u202f:', '1 flacon de 10 ml de liquide blanchissant pour les dents.']",Lb3879,blanche,beaute-hygiene-sante
Oud Parfum Dehn Al Oud Ghalib - 100 ml,7191,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/64289/1.jpg?7561,Oud,"['Produit : Parfum', 'Nom : dehn OUD AL GHALIB', 'Genre : Unisexe', 'Contenance : 100 ml', 'aromatique', 'sensuel']",Dehn Al Oud Ghalib,jaune dorée,beaute-hygiene-sante
Magique Dentifrice - 100Gr + Poudre 50 Gr - Magique Sourire,5700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/83742/1.jpg?3109,Magique,"['Très efficaces dans l’élimination des taches sur les dents dues aux cigarettes, le thé et le café.', 'Un moyen efficace de lutter contre les caris,la mauvaise haleine et la plaque dentaire', 'Très efficaces dans l’élimination des taches sur les dents dues aux cigarettes, le thé et le café.', 'Un moyen efficace de lutter contre les caris,', 'Contre\xa0La mauvaise haleine et La plaque dentaire']",PATE DENTIFRICE ET DE LA POUDRE MAGIQUE SOURIRE,BLANC,beaute-hygiene-sante
Generic Gel lubrifiant orgasme intense a base d'eau 50ml,6650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/836/1.jpg?6248,Generic,"[""Gel lubrifiant à Base d'eau"", 'Achetez votre gel lubrifiant chez jumia et faites vous livrer', 'Compatible avec preservatifet sextoys', 'Facile et les rapports', 'Donne un orgasme intense', 'Sans effets secondaires']",50 ml,Blanche,beaute-hygiene-sante
Vitale Masque Cheveux  Mayonnaise - 227GR,3490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/737121/1.jpg?1386,Vitale,"['Type De Produit: Soin Corps', 'Marque:\xa0Palmers', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,BLANC,beaute-hygiene-sante
Generic Stimulateur clitoridien point G féminin Mini vibrateur 20 vitesses Silicone souple réaliste gode AV vibrateur adulte Sexy jouet,6890,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/221121/1.jpg?9826,Generic,"['À propos des produits :', ""❤ 100 % sans danger pour le corps et facile à nettoyer : nous n'utilisons que du silicone de qualité supérieure, doux et soyeux, approuvé par la FDA dans tous nos produits, il est hypoallergénique, hygiénique, soyeux, sain, sans odeur et facile à nettoyer."", ""❤Rechargeable : Livré avec un câble de charge USB, vous pouvez donc le recharger n'importe où, et il peut être utilisé pendant plus d'une heure sur une seule charge !"", ""❤ Étanchéité IPX7 : la ventouse magique est parfaitement étanche, vous pouvez découvrir l'air circulant de la profondeur de la baignoire de manière plus intéressante.""]",12 x 4 x 4,pink,beaute-hygiene-sante
White Label Got2B Gel Coiffant Invincible Ultra-Collé Got2b - 170g,7600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/19799/1.jpg?1203,White Label,"['Got2B Gel Coiffant Invincible Ultra-Collé Got2b - 170g', 'Cette formule sans alcool est non desséchante, jamais collante ou grasse,', 'se rince rapidement.', 'Principales caractéristiques', 'Gel pour une tenue maximum', 'Formule sans alcool', 'Se rince rapidement']",Gel,Multicolore,beaute-hygiene-sante
SEXY Mouchoir Kama sutra,3600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/632021/1.jpg?3321,SEXY,"['Léger', 'Facile à détacher', 'Excite', 'Mouchoir doux', 'Sensation énorme']",0,Blanc,beaute-hygiene-sante
Naseem Encensoir électrique PLUS POT DE THIOURAYE,10500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/11589/1.jpg?8464,Naseem,"['Bakhoor Amani \xa030g', 'Notes oriental et boisée', 'Provenance Dubai', 'Marque Naseem', 'idéal pour cadeaux', 'Encensoir électrique']",Unisexe,Violet,beaute-hygiene-sante
Medex Lèvres Rose - Classic Lip Balm Medicated,2375,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/27489/1.jpg?3416,Medex,"['Type de Produit:\xa0Lèvres Rose - Classic Lip Balm Medicated', 'Lévres Rose', 'Classic Lip Balm Medicated', '10 Gr', 'Relief de confiance pour les lèvres sèches et gercées']",0.01,Jaune,beaute-hygiene-sante
Ailke Gamme Ailke: 2 Crèmes de Visage - Sérum - Lotion et Gel de Douche,17490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/531201/1.jpg?2692,Ailke,"[""Utiliser le jour la crème avant d'aller dehors:"", 'Après le nettoyage du visage,', 'utiliser les crèmes de nuit', 'crème\xa0jour 25g +', 'crème\xa0de nuit 25g+', 'sérum\xa040 ml', 'lotion 120ml', 'gel de douche 120g']",0.23,or,beaute-hygiene-sante
LOreal Paris Crème De Jour Anti Age - Revitalift 50Ml,9680,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/583121/1.jpg?9745,LOreal Paris,"['Type De Produit:\xa0 Soins du visage\nMarque: L’oreal\nLivraison à Domicile ou en Point Relai\nQuantité: 1', 'Type De Produit:\xa0 Soins du visage', 'Marque: L’oreal', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1', 'Type De Produit:\xa0 Soins du visage', 'Marque: L’oreal', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,Jumia Mall,beaute-hygiene-sante
"IN'OYA Mon Correcteur Ciblé ""imperfections locales"" - 15ML",11550,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/332401/1.jpg?0551,IN'OYA,"['INOYA Made in France', 'Testé cliniquement et dermatologiquement', ""Efficacité prouvée dès 15 jours d'utilisation"", 'Action locale, rapide et ciblée', ""90% à base d'ingrédients d'origine naturelle"", 'Association unique et efficace(Tea tree, Hibiscus blanc, Fruits du baobab du Sénégal)', 'Texture gel, embout précision', 'Zéro boutons', 'Grain de peau net et lisse']",STOP BOUTONS,Blanc,beaute-hygiene-sante
LUSH HAIR Mèche Natural Look - Couleur N°30,1630,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/933121/1.jpg?9910,LUSH HAIR,"['Type De Produit: Extension Cheveux', 'Marque: Lush Hair', 'Entretien : Mèches Pré-Stylées', 'Particularité : Se Détache Et Se Coiffe Facilement', 'Utilisation \u200e\u200e\u200e\u200e:\u200e\u200e\u200e\u200e Casual ou Quotidienne', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,Rose,beaute-hygiene-sante
Generic Peau de lune lotion gommant éclaircissant anti acné - 100 ml,4750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/19799/1.jpg?1203,Generic,"['La\xa0lotion peau de lune\xa0éclaircissante', 'Resserre les pores en purifiant la peau qui devient lisse et claire.', 'Elle supprime les\xa0tâches noires et les boutons', 'Revitalise', 'Gommant 100ML', 'Contenu 100ML']",100ml,au choix,beaute-hygiene-sante
LOreal Paris Crème De Jour Anti Age -  Revitalift Laser X 3 50Ml,13780,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/583121/1.jpg?0982,LOreal Paris,"['Type De Produit:\xa0 Soins du visage\nMarque: L’oreal\nLivraison à Domicile ou en Point Relai\nQuantité: 1', 'Type De Produit:\xa0 Soins du visage', 'Marque: L’oreal', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1', 'Type De Produit:\xa0 Soins du visage', 'Marque: L’oreal', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,Jumia Mall,beaute-hygiene-sante
Pr Francoise Bedon Lait Éclaircissant Françoise bedon ultime gold - 500ml - blanc,13500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/940401/1.jpg?9264,Pr Francoise Bedon,"['Marque : Pr \xa0Françoise bedon', 'Type de produits : lait Éclaircissant', 'Ingrédients : à base de plantes et vitamines E', 'Contenance : 500ml', 'Fabriqué en: Europe']",Lait Éclaircissant,Jaune,beaute-hygiene-sante
Original Eau De Parfum classe 24 Heures -100ml,2660,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/792301/1.jpg?5288,Original,"['Type de produit : Eau de parfum', 'Quantité : 100ml', 'Genre unisex', 'Utilisation : Casual', '24 Heures']",unisex,N/A,beaute-hygiene-sante
Wonder Gro Wonder Gro Huile De Coco Gel Coiffant 454Gr,3300,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/737121/1.jpg?3347,Wonder Gro,"['Type De Produit: Entretien Cheveux', 'Marque:\xa0Hc==Wonder Gro', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,BLANC,beaute-hygiene-sante
Generic Ensemble D'outils De Ciseaux à Ongles,3900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/640401/1.jpg?3323,Generic,"['Poids : 0,15 kg', 'Volume : 12*6*4cm', 'Matériau : acier inoxydable de haute qualité', 'Couleur Titane', 'Couper les peaux mortes, les barbes, les bavures']",ZH069,multicolore,beaute-hygiene-sante
Generic Huile de Nigelle cosmétique - 60 ml,1592,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/18384/1.jpg?9302,Generic,"['Type de produit : Huile De Nigelle 60 Ml', 'Poids : 0.1', 'Matière: 100%Naturel', 'Protège et nourrit', 'Utilisation : Casual ou quotidienne']",huile nourissante,neutre,beaute-hygiene-sante
Other Pack 5 Eaux Zam Zam - 100 ml,4655,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/664/1.jpg?6744,Other,[],0.4,blanche,beaute-hygiene-sante
