Nom,prix,link,marque,Description,modele,couleur,cathegorie
Oraimo Fil bamba fepp oreimo RAPIDE USB,1900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/07489/1.jpg?8600,Oraimo,"['PRODUIT CHARGEUR MICRO USB', 'MARQUE ORAIMO', 'MODELE FIREFLY', 'COULEUR BLANCHE', 'PRISE EUROPEENNE']",FIREFLY,N/A,ordinateurs-accessoires-informatique
DAKEWEI SN Carte Mémoire Micro SD - 8Go,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/72089/1.jpg?8678,DAKEWEI SN,"['Type produit : accessoire informatique', 'Marque : Dakewei', 'Nom : carte mémoire', 'Capacité:\xa0 8Go', 'Couleur: Noir', ""Fonctions de protection: Résistant à l'eau"", 'Adaptateur mémoire inclus: SD']",8Go,Noir,ordinateurs-accessoires-informatique
Generic Adaptateur OTG bamba feep mâle vers USB 3.1 femelle,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/56089/1.jpg?6253,Generic,"['Le port de\xa0 simple prend en charge les fiches positives et négatives, ce qui est pratique à utiliser.', 'Sûr et stable. Il est testé et inspecté pour répondre aux normes USB, adapté aux dispositifs USB 3.0USB 2.0.', ""Jusqu'à 5 Gbps de bande passante de transmission, vous offre d'excellentes performances de transmission."", 'Facile à utiliser, aucune installation requise, plug and play.', 'Petit et compact, portabilité maximale en cours de route.', 'Large compatibilité, compatible avec les appareils simple']",OTG,OR,ordinateurs-accessoires-informatique
"TP-Link Routeur Box 4G, Routeur 4G LTE 150Mbps Wifi N 300Mbps, Carte SIM - MR6400",65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/756121/1.jpg?7615,TP-Link,"['Routeur\xa0Wi-Fi N\xa0300 Mbps\xa0et 3G\xa0 4G', 'Compatible avec modems USB 3G4G UMTSHSPAEVDO', 'Type de réseau : 4G: FDD-LTE Cat4 (800900180021002600MHz) ; TDD-LTE (23002600MHz) ; 3G: DC-HSPA+HSPA+HSPAUMTS (9002100MHz) ; 2G: EDGEGPRSGSM (85090018001900MHz)', 'Standards Wi-Fi\xa0\xa0\xa0 IEEE 802.11bgn 2.4GHz', 'Sécurité Wi-Fi : 64128-bit WEP, WPAWPA2, WPA-PSKWPA2-PSK', 'Interfaces : 3 10100Mbps LAN Ports, 1 10100Mbps LANWAN Port, 1 SIM Card Slot']",MR6400,Noir,ordinateurs-accessoires-informatique
Comfast Point d'Accès - Antenne Wifi Omnidirectionnelle 1200 Mbps,55000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/139811/1.jpg?9426,Comfast,"['Spécification', 'Type de prise: EU  US', 'Débit sans fil: 300Mbps', 'Distance de couverture 150 mètres', 'Bande de fréquence: 2,4 GHz-5GHZ', 'DDR: 128Mo', 'Flash: 16Mo', 'Puce PA: SE2576L * 2', 'Antennes: antennes externes 2 * 5dBi', 'Antennes standard: IEEE802.11b  g  n', ""Puissance d'émission: 500mW"", 'Sensibilité de réception: -96dBm', ""Interface physique: Ports Ethernet RJ45 WAN 1 * 10  1001000Mbps pour prendre en charge l'alimentation POE"", ""Ports Ethernet RJ45 LAN 1 * 10  100Mbps pour prendre en charge l'alimentation POE"", '1 * boutons de réinitialisation RESET', 'Consommation électrique:', 'Excellent rapport qualité prix.']",CF-EW72,Blanc,ordinateurs-accessoires-informatique
Sades Casque Gamer - Sades Sa - 901 USB - Noir,19950,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/242201/1.jpg?1120,Sades,"['Diamètre Loudhailer : 40mm', 'Effet sonore : 7.1 canaux sonores simulés', 'Sensibilité : 111dB +- 3 dB à 1 kHz', 'Impédance : 32 Ohm +- 15%', ""Puissance d'entrée maximale : 50mW"", 'Dimension du micro : 6.0*5.0mm', 'Sensibilité : -62dB +- 3 dB', 'Longueur du câble : Approx.3.0m', ""Prise d’entrée : USB (la connexion USB fournit l'alimentation)""]",Sa - 901,Noir,ordinateurs-accessoires-informatique
Generic machine plastification thermique A3 Plastifieuse de document chaud,65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/217121/1.jpg?3071,Generic,"['Réglages de température personnalisables', 'Marche arrière en cas d’insertion malheureuse : (fonction anti-bourrage)', 'Un signal lumineux indique que la PL-320 est prête', 'Dimensions (L x l x h) mm : 500 x 210 x 100', 'Poids (kg) : 7,5']",machine,GRIS,ordinateurs-accessoires-informatique
Nubwo Casque Gamer - Nubwo N20 - Pc/PS4/Xbox - Noir,26000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/342201/1.jpg?7555,Nubwo,"['Diamètre du haut-parleur : 50 mm', 'Impédance : 32Ω15 %', 'Sensibilité : 38+-2dB', 'Fréquence : 20Hz-20KHz', 'Taille du micro : 6,1 x 2,7 mm', ""Fiche d'entrée : 3,5 mm ou USB"", ""Puissance d'entrée maximale : 50 mW"", 'La couleur noire', 'Longueur du câble : env. 1,5 m  4,92 pieds', 'Poids du casque : 251 g  8,85 oz']",N20,Noir,ordinateurs-accessoires-informatique
Generic Adaptateur HDMI vers VGA,6500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/614401/1.jpg?8405,Generic,"['Produit : Adaptateur HDMI vers VGA', 'Pour brancher tout appareil avec prise HDMI à un écran avec prise VGA .', 'Fonctionne uniquement dans le sens HDMI VERS VGA.', 'Pratique pour relier votre PC ou console de jeux à un écran  projecteur sans HDMI.', 'Couleur : Blanc']",0.1,blanc,ordinateurs-accessoires-informatique
Generic Ensemble Clavier Sans Fil +Souris + Tapis offert,15900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/83529/1.jpg?8727,Generic,"['Type de Produit:\xa0Ensemble Clavier Sans Fil +Souris\xa0 - Noir', ""Poids de l'article 499 g"", 'Dimensions du colis 28,4 x 11,9 x 0,6 cm', 'Couleur\xa0: Noir', 'Type de connectivité 2.4_ghz', ""Source d'énergie Batterie"", 'Type de batterie batterie_type_aaa', 'Tapis souris offert']",Bluetooth,Noir,ordinateurs-accessoires-informatique
Original CLAVIER MINI KEYBOARD ET SOURIS SANS FIL 2.4 GHZ,11400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/35489/1.jpg?2754,Original,"['Clavier et souris sans fil', 'Compatible avec Mac,Windows,Androïd,...avec un signal de 2.4ghz wireless radio', ""Peut être connecté jusqu'à 10 m de distance et la connections et automatique"", ""Interface de l'appareilRF sans filConnectivitéSans filConvient pourUniverselFacteur de forme du clavierStandardStyle de clavierDroitAppareils de clavier intégrésNTouches directesOuiBande de fréquence2.4 GHzRepose-poignetsNonPavé numériqueOui""]",Moyen,Blanc,ordinateurs-accessoires-informatique
White Label Carte Mémoire - MicroSD - 8Go - Noir,3490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/84392/1.jpg?0329,White Label,"['Type de produit : Carte mémoire', 'Type de carte mémoire : MicroSD', 'Mémoire de stockage \u200e\u200e:\u200e\u200e 8Gb', 'Débit de transfert exceptionnel pour vos appareils', 'Poids : 0.033 Kg']",16G,Noir,ordinateurs-accessoires-informatique
Trust Casque Gamer - Radius - Pc/PS4 - Noir,15200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/137001/1.jpg?2092,Trust,"['Marque', 'Couleur', 'Technologie de connectivité', 'Nom de modèle', 'Type de casque', 'Insonorisation', 'Prise casque', 'Fonction câble', ""Poids de l'article""]",Radius,Noir,ordinateurs-accessoires-informatique
Oraimo CHARGEUR ORAIMO RAPIDE DEUX PORTS USB,2200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/90099/1.jpg?4426,Oraimo,"['PRODUIT CHARGEUR MICRO USB', 'MARQUE ORAIMO', 'MODELE FIREFLY', 'COULEUR BLANCHE', 'PRISE EUROPEENNE']",FIREFLY,BLANCHE,ordinateurs-accessoires-informatique
TP-Link Extendeur de portée Wi-Fi universel 300 Mbps TP-Link,19000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/766121/1.jpg?9192,TP-Link,"['Le\xa0mode extenseur de portée\xa0améliore parfaitement le signal sans fil jusqu’à des zones inatteignables ou difficiles à câbler', 'La vitesse de transmission de données sans fil de\xa0300Mbps\xa0est idéale pour la diffusion de vidéos, les jeux en ligne et les conversations par internet', 'De taille minuscule et conçu pour une utilisation sur une prise murale, il est facile à déployer et à déplacer', 'Étend aisément la couverture réseau d’un appui sur le bouton range extender', 'Le\xa0port Ethernet\xa0permet à l’extenseur de portée de fonctionner tel un adaptateur Wi-Fi pour les appareils à connexion filaire', 'Compatible avec les appareils sans fils conformes aux normes 802.11nbg', 'Le chiffrement avancé 64128152bit WEP, WPA-PSKWPA2PSK\xa0protège votre réseau des menaces de sécurité']",TL-WA850RE,BLANC,ordinateurs-accessoires-informatique
Generic Ventilateur Portable Rechargeable - Long,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/016001/1.jpg?9335,Generic,"[""Tension d'entrée: 5 V"", ""Courant d'entrée: 0.5 ~ 1A"", 'Tension de sortie: 5 ~ 9 V', 'Puissance de sortie: 4.5 W', 'Mode de vitesse: 3 gammes', 'Temps de charge: 5 heures', '1 pc fan', '1 pc données cable']",Generic,N/A,ordinateurs-accessoires-informatique
"Express Support Aluminium réglable d'ordinateur portable ,pliable et réglable",7125,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/34799/1.jpg?2997,Express,"['Nom: support pour ordinateur portable S400', 'Dimension: 24x4,3x1,2 cm', ""Matériel: alliage d'aluminium"", 'Caractéristique: hauteur réglable de 7,5 à 10,5 cm', 'Couleur : silver']",Support ordinateur,Argent,ordinateurs-accessoires-informatique
Generic Extension Pavet Numérique - Avec Port USB - Ordinateur Portable,3590,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/67799/1.jpg?9072,Generic,"['Pavet Numérique', 'Taille du clavier: Moyen', 'Qualité Bonne', 'USB', 'Technologie sans fil 2,4 G']",Moyen,Noir,ordinateurs-accessoires-informatique
Generic Chargeur ordinateur portable Essentielb PC dedié Acer 90W + 4 embouts,9000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/470911/1.jpg?6070,Generic,"['Catégorie : Chargeur secteur', 'Appareil compatible : Ordinateur portable', 'Modèle(s) compatible(s) : 4 embouts compatibles avec les ordinateurs portables Acer et eMACHINES .', 'Puissance (en watts) : 90 W', 'Taille de l\'écran : >17""', ""Gamme d'ordinateur : Bureautique"", 'Type de charge : Chargeur secteur', 'Type de chargeur : Avec câble', 'Type de connectique : Connectique spécifique', 'Marque compatible : ACER', 'Couleur : Noir', 'Ampérage (A) : 4.7']",90W,Noir,ordinateurs-accessoires-informatique
Autre Sac à Dos pour Ordinateur Portable avec USB,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/07539/1.jpg?9938,Autre,"['Sac à Dos Ordinateur Portable d\'affaires, 15.6"" Sac pour Ordinateur Portable pour Hommes et Femmes avec Anti-Theft,', 'USB Charging Port and Headphone', 'PORT USB', 'PRISE JACK', 'Livré Sans Power Bank']",Generic,rouge-bordeaux,ordinateurs-accessoires-informatique
Generic Support Métal Pour Ordinateur Portable,4700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/192121/1.jpg?7943,Generic,"['Type de produit : Support', 'Poids : Environ 300 g', 'Poids maximum : 40kg', 'Réglable en 6 hauteurs : de 5,5cm à 15,5cm.', 'Couleur : argent', ""Matériau : alliage d'aluminium"", 'Réglage de la hauteur : 6 niveaux', 'Applications : Ordinateurs portablesportablestablettesiPadssmartphones']",support pour ordinateur portable,Argent,ordinateurs-accessoires-informatique
Generic GO FAN Ventilateur Portable Rechargeable,5390,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/45703/1.jpg?3972,Generic,"['Entrée: DC 5V, 0.5-1A', 'Sortie: DC 5V-9V', 'Puissance de sortie: 4 ~ 4.5W', 'Charge complète: Prendre environ 4 heures', 'Trois sélections de vitesse du vent', 'Dimensions: 140 x 106 x 42mm']",Xc,Neutre,ordinateurs-accessoires-informatique
Generic câble magnétique 3 en 1 Gold de  rotatif à 360°,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/600001/1.jpg?1501,Generic,[],câble magnétique 3 en 1 Gold de  rotatif à 360°,Gold,ordinateurs-accessoires-informatique
TP Link Adaptateur PCI Express WiFi N 150Mbps TL-WN781ND,16000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/23089/1.jpg?6703,TP Link,"['Vitesse de transmission sans fil jusqu’à 150 Mbps ;', 'Interface PCI Express ;', 'Connexion sécurisée avancée avec chiffrement WPAWPA2 ;', ""Configuration simplifiée grâce à l'utilitaire inclus ;""]",TL-WN781ND,Noir,ordinateurs-accessoires-informatique
Generic Ventilateur de voiture réglable à double tête -Ventilateur électrique,7000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/768121/1.jpg?9533,Generic,[],High,Noir,ordinateurs-accessoires-informatique
Generic Casque Audio Sans Fil Bleutooth multicolore,5900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/30589/1.jpg?4339,Generic,"['Produit: Casque Audio sans fil\xa0Bluetooth', ""Unité d'entraînement: 40 mm de diamètre"", 'Prise en charge de la version sans fil 4.2 vers le bas', 'Compatible avec la version 4.2', 'étendue des travaux: 10 mètres', 'Câble de charge USB: entrée CA 110-220 V entrée 5 V', 'Temps de conversation: 6 heures', ""Autonomie en veille: jusqu'à 15 heures"", 'Technologie de réduction du bruit: processus de signal DPS', 'soutenir la fonction A2DP', 'Capacités de contrôle à distance AVRCP', ""prise en charge de la commutation automatique vers la fonction d'appel entrant"", 'avec la fonction de recomposition du numéro de fin', 'Pilier grand et petit volume', 'fonction de sélection avant en arrière fonction pause', 'compatible avec les normes ROHS']",450BT,N/A,ordinateurs-accessoires-informatique
Autre Dongle réseau  USB  7.2Mbps - adaptateur  sans fil,8990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/846121/1.jpg?3635,Autre,"['USB: USB 2.0 (haute vitesse)', 'Taille: 3X1X9 cm (L, W, H)', 'Taux de transfert: liaison descendante: 7,2 Mbps', ""Emplacement pour carte extensible: prise en charge de la carte Micro SD jusqu'à 16 Go (non incluse)"", '3G Compatible pour Windows\xa0  LinuxAndroid']",3G/4G,orange noir,ordinateurs-accessoires-informatique
Mercury Onduleur UPS maverick 1050,65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/32388/1.jpg?3563,Mercury,"['Protection Surtension\xa0;', 'Temps de recharge: 7h\xa0;', 'Puissance : 1050VA\xa0;', 'Autonomie : Environ 30 minutes\xa0;', 'Régulation automatique de la tension.']",UPS maverick 1050,Noir,ordinateurs-accessoires-informatique
Portable Electronic Imprimante de reçu thermique PLUS 1 ROULEAU OFFERTS,36099,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/010021/1.jpg?5744,Portable Electronic,"[""Nom de l'article : imprimante de reçus thermique"", 'Taille : 127 x 112 x 85 mm', ""Largeur d'impression : 48 mm"", 'Largeur du papier : 57,5 \u200b\u200bmm', ""Vitesse d'impression : 50-80 mms"", 'Coupe du papier : à la main', 'Chargind mode Alimentation direct\xa0 9V 2A']",POS58L,Noire,ordinateurs-accessoires-informatique
Canon Ink Cart Imprimante Canon i-SENSYS MF 655 Cdw,550000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/080121/1.jpg?5749,Canon Ink Cart,"['Multifonction laser couleur A4 3-en-1', 'Impression  Numérisation  Copieur', 'Recto-verso automatique', ""Vitesse d'impression : Recto : jusqu'à 27 ppm (A4)  Recto verso : jusqu'à 24.5\xa0ipm (A4)"", ""Qualité d'impression :\xa0Jusqu'à 1200 × 1200 ppp"", ""Résolution d'impression : 600 × 600 ppp"", ""Fonctions d'impression avancées\xa0: impression sécurisée, imprimer à partir d'une clé USB, compatibilité Google Cloud Print, iOS et\xa0Android"", ""Vitesse de copie : Recto (A4) : jusqu'à 27 ppm"", ""Résolution de copie : Jusqu'à 600 × 600 ppp"", 'Vitesse de numérisation : Recto noir et blanc : 27 ipm (300 × 600 ppp), Recto couleur : 14 ipm (300 × 600 ppp)', 'Connectivité :\xa0USB 2.0 Haute Vitesse, Gigabit Ethernet, Wi-Fi bgn, connexion directe sans fil', 'Consommables\xa0: TONER CANON 055 NOIR ET COULEUR']",Imprimante Canon i-SENSYS MF 655 Cdw,Blanc,ordinateurs-accessoires-informatique
Imation Clé USB IMATION  - 32 GB - Noir,6000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/72739/1.jpg?6184,Imation,"['2.0  3.0', 'Homologuée A1 pour des performances applicatives plus rapides', ""Jusqu'à des vitesses de lectureécriture de 10060 Mos pour des prises et transferts rapides"", ""Conçue et testée en conditions extrêmes ; résiste aux températures extrêmes, à l'eau, aux chocs et aux rayons X""]",imation 32GB 2.0/3.0,NOIR,ordinateurs-accessoires-informatique
Generic kit de nettoyeur d’écran - ordinateur - clavier couleur aléatoire,2949,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/60274/1.jpg?4251,Generic,"['Catégorie: Kit De Nettoyage', 'Ingrédients gel nettoyant', ""Ordinateur d'équipement Applicable, téléphone portable, appareil photo numérique, ordinateur portable"", ""Taille d'emballage: environ 22*14 cm8.66 * 5.51in"", 'Nettoyant: environ 100 ML', 'Poids du paquet: environ 150g']",generic,aléatoire,ordinateurs-accessoires-informatique
WD 40 Boitier Disque dur Externe WD 2.0,7990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/173911/1.jpg?1415,WD 40,"['Type de produit :\xa0Boitier Externe Disque Dur', 'Joli boitier fabriqué avec excellent\xa0matériel ABS, solide mais léger', 'Protège efficacement vos données sur disque dur SATA', 'Montage très facile et rapide, sans vis et sans autres outils', 'Conçu pour disque dur\xa0HDD  SSD SATA de 2,5 pouces\xa0d’épaisseur inférieur de\xa09,5 mm', 'compatible avec Windows 200098  XP  Vista  7810 et supérieur, Macintosh, Linux ou Unix de bureau ou portable']",0,Vert noir,ordinateurs-accessoires-informatique
Generic Base Support pour Réfrigérateur Machine à laver avec roues -- ,12300,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/40619/1.jpg?3656,Generic,"['Base pour réfrigérateur et machine', 'Roues pivotantes 360\xa0° et avec frein', 'Poids max\u202f: 200\xa0kg environ', 'Taille min.: 43,5\xa0x 43,5\xa0cm environ.', 'Taille MAX.: 66\xa0x 66\xa0cm environ. Hauteur\u202f: environ 9\xa0cm.']",Support,noir,ordinateurs-accessoires-informatique
"Generic Adaptateur Wifi USB 600Mbps, Pilote Gratuit, Antenne 5 Ghz",6900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/282711/1.jpg?2006,Generic,"['Indicateur LED: lienacte', 'Cryptage: cryptage WEP, WPA-PSK, WPA2-PSK, cryptage WPA  WPA2 64128 bits.', 'Applications: pour Windows XP  Vista  WIN7  8  8.1 10', 'Pilote: Libre sur le disque', 'Taille: environ 29*15*7mm1.14*0.59 * 0.28in']",USB Network Adapters,noir,ordinateurs-accessoires-informatique
